year,faculty,plan_code,degree_abbrev,specialisation,variant,study_year,credits_ideal,credits_unresolved_slots,credits_stated,stated_is_minimum,credit_delta,fee_ideal_zar,fee_estimated_component_zar,fee_slots_missing,fee_published_zar,fee_published_label,fee_match_method,fee_delta_pct,final_credits,credits_stated_corrected,final_credit_status,final_fee_zar,final_fee_status,resolution_class,resolution_ref,confidence,resolution_rationale
2025,COM,CB015FTX05,BBusSc,"Finance, Investment and Banking",extended,4,144,0,144,False,0,82780,0,0,74790,BBusSc Academic Development specialising in Finance,ad_duration,10.7,144,,consistent,82780,published_divergent,none,,high,computed credits equal the stated total
2025,COM,CB015FTX05,BBusSc,"Finance, Investment and Banking",extended,5,126,0,126,False,0,73370,0,0,73370,BBusSc Academic Development specialising in Finance,ad_duration,0.0,126,,consistent,73370,reconciled,none,,high,computed credits equal the stated total
2025,COM,CB015INF01,BBusSc,Information Systems,extended,1,92,0,92,False,0,53420,0,0,53120,BBusSc Academic Development specialising in Information Systems,ad_duration,0.6,92,,consistent,53420,reconciled,none,,high,computed credits equal the stated total
2025,COM,CB015INF01,BBusSc,Information Systems,extended,2,96,0,114,False,-18,57280,0,0,66820,BBusSc Academic Development specialising in Information Systems,ad_duration,-14.3,96,,resolved_computed,57280,published_divergent,R1a,R1a,high,"stated total exceeds the taken-course sum by exactly the credits of the non-taken alternatives (all choice groups, 18 cr) — the printed total double-counts choices"
2025,COM,CB015INF01,BBusSc,Information Systems,extended,3,114,0,114,False,0,65430,0,0,65430,BBusSc Academic Development specialising in Information Systems,ad_duration,0.0,114,,consistent,65430,reconciled,none,,high,computed credits equal the stated total
2025,COM,CB015INF01,BBusSc,Information Systems,extended,4,90,0,138,False,-48,52200,0,0,83350,BBusSc Academic Development specialising in Information Systems,ad_duration,-37.4,90,,resolved_computed,52200,published_divergent,R1a,R1a,high,"stated total exceeds the taken-course sum by exactly the credits of the non-taken alternatives (all choice groups, 48 cr) — the printed total double-counts choices"
2025,COM,CB015INF01,BBusSc,Information Systems,extended,5,158,0,176,False,-18,85820,0,0,85820,BBusSc Academic Development specialising in Information Systems,ad_duration,0.0,158,,unresolved,85820,reconciled,none,,low,no rule or adjudication applies; default-trust=computed
2025,COM,CB015STA13,BBusSc,Statistics and Data Sciences,extended,1,134,0,134,False,0,78320,0,0,78320,BBusSc Academic Development specialising in Analytics,ad_duration,0.0,134,,consistent,78320,reconciled,none,,high,computed credits equal the stated total
2025,COM,CB015STA13,BBusSc,Statistics and Data Sciences,extended,2,72,0,72,False,0,41320,0,0,41320,BBusSc Academic Development specialising in Analytics,ad_duration,0.0,72,,consistent,41320,reconciled,none,,high,computed credits equal the stated total
2025,COM,CB015STA13,BBusSc,Statistics and Data Sciences,extended,3,168,0,168,False,0,95740,0,0,88880,BBusSc Academic Development specialising in Analytics,ad_duration,7.7,168,,consistent,95740,published_divergent,none,,high,computed credits equal the stated total
2025,COM,CB015STA13,BBusSc,Statistics and Data Sciences,extended,4,228,0,180,True,48,128260,0,0,149140,BBusSc Academic Development specialising in Analytics,ad_duration,-14.0,228,,consistent,128260,published_divergent,none,,high,computed credits equal the stated total
2025,COM,CB015STA13,BBusSc,Statistics and Data Sciences,extended,5,160,0,160,False,0,76220,0,0,76220,BBusSc Academic Development specialising in Analytics,ad_duration,0.0,160,,consistent,76220,reconciled,none,,high,computed credits equal the stated total
2025,COM,CB018BUS01,BBusSc,Actuarial Science,extended,1,110,0,110,False,0,63560,0,0,,,unmatched,,110,,consistent,63560,no_published,none,,high,computed credits equal the stated total
2025,COM,CB018BUS01,BBusSc,Actuarial Science,extended,2,108,0,108,False,0,62500,0,0,,,unmatched,,108,,consistent,62500,no_published,none,,high,computed credits equal the stated total
2025,COM,CB018BUS01,BBusSc,Actuarial Science,extended,3,150,0,150,False,0,85620,0,0,,,unmatched,,150,,consistent,85620,no_published,none,,high,computed credits equal the stated total
2025,COM,CB018BUS01,BBusSc,Actuarial Science,extended,4,180,0,180,False,0,104500,0,0,,,unmatched,,180,,consistent,104500,no_published,none,,high,computed credits equal the stated total
2025,COM,CB018BUS01,BBusSc,Actuarial Science,extended,5,156,0,156,False,0,79310,0,0,,,unmatched,,156,,consistent,79310,no_published,none,,high,computed credits equal the stated total
2025,COM,CB018BUS09,BBusSc,Actuarial Science: Quantitative Finance,extended,1,110,0,110,False,0,63560,0,0,,,unmatched,,110,,consistent,63560,no_published,none,,high,computed credits equal the stated total
2025,COM,CB018BUS09,BBusSc,Actuarial Science: Quantitative Finance,extended,2,108,0,108,False,0,62500,0,0,,,unmatched,,108,,consistent,62500,no_published,none,,high,computed credits equal the stated total
2025,COM,CB018BUS09,BBusSc,Actuarial Science: Quantitative Finance,extended,3,150,0,150,False,0,85620,0,0,,,unmatched,,150,,consistent,85620,no_published,none,,high,computed credits equal the stated total
2025,COM,CB018BUS09,BBusSc,Actuarial Science: Quantitative Finance,extended,4,198,0,198,False,0,112380,0,0,,,unmatched,,198,,consistent,112380,no_published,none,,high,computed credits equal the stated total
2025,COM,CB018BUS09,BBusSc,Actuarial Science: Quantitative Finance,extended,5,129,0,129,False,0,73260,0,0,,,unmatched,,129,,consistent,73260,no_published,none,,high,computed credits equal the stated total
2025,COM,CB019BUS01,BCom,Actuarial Science,regular,1,180,0,180,False,0,103890,0,0,103890,BCom specialising in Actuarial Science,label_match,0.0,180,,consistent,103890,reconciled,none,,high,computed credits equal the stated total
2025,COM,CB019BUS01,BCom,Actuarial Science,regular,2,186,0,186,False,0,106500,0,0,106500,BCom specialising in Actuarial Science,label_match,0.0,186,,consistent,106500,reconciled,none,,high,computed credits equal the stated total
2025,COM,CB019BUS01,BCom,Actuarial Science,regular,3,162,0,162,False,0,94060,0,0,94060,BCom specialising in Actuarial Science,label_match,0.0,162,,consistent,94060,reconciled,none,,high,computed credits equal the stated total
2025,COM,CB019BUS09,BCom,Actuarial Science: Quantitative Finance,regular,1,180,0,180,False,0,103890,0,0,103890,BCom specialising in Actuarial Science Quantitative Finance Stream,label_match,0.0,180,,consistent,103890,reconciled,none,,high,computed credits equal the stated total
2025,COM,CB019BUS09,BCom,Actuarial Science: Quantitative Finance,regular,2,186,0,186,False,0,106500,0,0,106500,BCom specialising in Actuarial Science Quantitative Finance Stream,label_match,0.0,186,,consistent,106500,reconciled,none,,high,computed credits equal the stated total
2025,COM,CB019BUS09,BCom,Actuarial Science: Quantitative Finance,regular,3,180,0,180,False,0,101940,0,0,101940,BCom specialising in Actuarial Science Quantitative Finance Stream,label_match,0.0,180,,consistent,101940,reconciled,none,,high,computed credits equal the stated total
2025,COM,CB020BUS01,BCom,Actuarial Science,extended,1,110,0,110,False,0,63560,0,0,63560,BCom Academic Development specialising in Actuarial Science,ad_duration,0.0,110,,consistent,63560,reconciled,none,,high,computed credits equal the stated total
2025,COM,CB020BUS01,BCom,Actuarial Science,extended,2,108,0,108,False,0,62500,0,0,62500,BCom Academic Development specialising in Actuarial Science,ad_duration,0.0,108,,consistent,62500,reconciled,none,,high,computed credits equal the stated total
2025,COM,CB020BUS01,BCom,Actuarial Science,extended,3,150,0,150,False,0,85620,0,0,85620,BCom Academic Development specialising in Actuarial Science,ad_duration,0.0,150,,consistent,85620,reconciled,none,,high,computed credits equal the stated total
2025,COM,CB020BUS01,BCom,Actuarial Science,extended,4,162,0,162,False,0,94060,0,0,94060,BCom Academic Development specialising in Actuarial Science,ad_duration,0.0,162,,consistent,94060,reconciled,none,,high,computed credits equal the stated total
2025,COM,CB020BUS09,BCom,Actuarial Science: Quantitative Finance,extended,1,110,0,110,False,0,63560,0,0,63560,BCom Academic Development specialising in Actuarial Science Quantitative Finance Stream,ad_duration,0.0,110,,consistent,63560,reconciled,none,,high,computed credits equal the stated total
2025,COM,CB020BUS09,BCom,Actuarial Science: Quantitative Finance,extended,2,126,0,126,False,0,72040,0,0,72040,BCom Academic Development specialising in Actuarial Science Quantitative Finance Stream,ad_duration,0.0,126,,consistent,72040,reconciled,none,,high,computed credits equal the stated total
2025,COM,CB020BUS09,BCom,Actuarial Science: Quantitative Finance,extended,3,132,0,132,False,0,76080,0,0,76080,BCom Academic Development specialising in Actuarial Science Quantitative Finance Stream,ad_duration,0.0,132,,consistent,76080,reconciled,none,,high,computed credits equal the stated total
2025,COM,CB020BUS09,BCom,Actuarial Science: Quantitative Finance,extended,4,180,0,180,False,0,101940,0,0,101940,BCom Academic Development specialising in Actuarial Science Quantitative Finance Stream,ad_duration,0.0,180,,consistent,101940,reconciled,none,,high,computed credits equal the stated total
2025,COM,CB023ACC04,BCom,Financial Accounting: Chartered Accountant,augmented,1,161,0,161,False,0,92480,0,0,,,unmatched,,161,,consistent,92480,no_published,none,,high,computed credits equal the stated total
2025,COM,CB023ACC04,BCom,Financial Accounting: Chartered Accountant,augmented,2,144,0,144,False,0,83090,0,0,,,unmatched,,144,,consistent,83090,no_published,none,,high,computed credits equal the stated total
2025,COM,CB023ACC04,BCom,Financial Accounting: Chartered Accountant,augmented,3,174,0,174,False,0,121280,0,0,,,unmatched,,174,,consistent,121280,no_published,none,,high,computed credits equal the stated total
2025,COM,CB023ACC08,BCom,Financial Accounting: General Accounting,augmented,1,161,0,161,False,0,92480,0,0,,,unmatched,,161,,consistent,92480,no_published,none,,high,computed credits equal the stated total
2025,COM,CB023ACC08,BCom,Financial Accounting: General Accounting,augmented,2,126,0,126,False,0,72930,0,0,,,unmatched,,126,,consistent,72930,no_published,none,,high,computed credits equal the stated total
2025,COM,CB023ACC08,BCom,Financial Accounting: General Accounting,augmented,3,168,0,168,False,0,110560,0,0,,,unmatched,,168,,consistent,110560,no_published,none,,high,computed credits equal the stated total
2025,COM,CB023BUS06,BCom,Management Studies,augmented,1,152,0,152,False,0,79450,0,1,,,unmatched,,152,,consistent,79450,no_published,none,,high,computed credits equal the stated total
2025,COM,CB023BUS06,BCom,Management Studies,augmented,2,144,0,144,False,0,82340,41760,0,,,unmatched,,144,,consistent,82340,no_published,none,,high,computed credits equal the stated total
2025,COM,CB023BUS06,BCom,Management Studies,augmented,3,120,0,120,False,0,69600,69600,0,,,unmatched,,120,,consistent,69600,no_published,none,,high,computed credits equal the stated total
2025,COM,CB023ECO02,BCom,Economics and Finance,augmented,1,134,0,134,False,0,79380,0,0,,,unmatched,,134,,consistent,79380,no_published,none,,high,computed credits equal the stated total
2025,COM,CB023ECO02,BCom,Economics and Finance,augmented,2,132,0,150,True,-18,75150,10440,0,,,unmatched,,132,,unresolved,75150,no_published,none,,low,no rule or adjudication applies; default-trust=computed
2025,COM,CB023ECO02,BCom,Economics and Finance,augmented,3,216,1,144,True,72,124910,10350,1,,,unmatched,,216,,unresolved,124910,no_published,none,,low,no rule or adjudication applies; default-trust=computed
2025,COM,CB023ECO03,BCom,Economics with Law,augmented,1,134,0,134,False,0,79380,0,0,,,unmatched,,134,,consistent,79380,no_published,none,,high,computed credits equal the stated total
2025,COM,CB023ECO03,BCom,Economics with Law,augmented,2,162,0,162,True,0,89970,10370,0,,,unmatched,,162,,consistent,89970,no_published,none,,high,computed credits equal the stated total
2025,COM,CB023ECO03,BCom,Economics with Law,augmented,3,216,1,144,False,72,121640,0,1,,,unmatched,,216,,unresolved,121640,no_published,none,,low,no rule or adjudication applies; default-trust=computed
2025,COM,CB023ECO04,BCom,Economics and Statistics,augmented,1,134,0,134,False,0,79380,0,0,,,unmatched,,134,,consistent,79380,no_published,none,,high,computed credits equal the stated total
2025,COM,CB023ECO04,BCom,Economics and Statistics,augmented,2,186,1,156,True,30,104660,0,1,,,unmatched,,186,,unresolved,104660,no_published,none,,low,no rule or adjudication applies; default-trust=computed
2025,COM,CB023ECO04,BCom,Economics and Statistics,augmented,3,234,0,144,False,90,132760,0,0,,,unmatched,,144,,resolved_manual,132760,no_published,R3,COM-2025-005,high,"The year table lists a module menu with no printed selection rule, so the row sum counts every offering; the stated total is the only authoritative signal of the intended load and is stable across editions. Computed fee is left as the sum of listed modules and will show as published_divergent until the menu rule is confirmed."
2025,COM,CB023INF01,BCom,Information Systems,augmented,1,134,0,134,False,0,78620,0,0,,,unmatched,,134,,consistent,78620,no_published,none,,high,computed credits equal the stated total
2025,COM,CB023INF01,BCom,Information Systems,augmented,2,144,0,144,False,0,83550,10440,0,,,unmatched,,144,,consistent,83550,no_published,none,,high,computed credits equal the stated total
2025,COM,CB023INF01,BCom,Information Systems,augmented,3,156,0,156,False,0,93510,20880,0,,,unmatched,,156,,consistent,93510,no_published,none,,high,computed credits equal the stated total
2025,COM,CB023INF06,BCom,Information Systems and Computer Science,augmented,1,152,0,134,False,18,89220,0,0,,,unmatched,,152,,unresolved,89220,no_published,none,,low,no rule or adjudication applies; default-trust=computed
